search URL:,https://patents.google.com/?assignee=Amazon+Technologies%252c+Inc.&before=priority:20200101&after=priority:20120101&type=PATENT&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-10721404-B1,Configuring imaging devices based on control signals ,"Amazon Technologies, Inc.","Scott Battocchi, Joshua John Watson",2018-08-29,2018-08-29,2020-07-21,2020-07-21,https://patents.google.com/patent/US10721404B1/en,https://patentimages.storage.googleapis.com/17/9b/ae/19aa94f344a271/US10721404-20200721-D00000.png
US-10921147-B1,Customer and merchant location-based ETA determination ,"Amazon Technologies, Inc.","Ryan Hapgood, Jon R. Ducrou, Alexander Edwards, Paul C. Hagar",2018-08-29,2018-08-29,2021-02-16,2021-02-16,https://patents.google.com/patent/US10921147B1/en,https://patentimages.storage.googleapis.com/1e/b7/42/50caf2d1559687/US10921147-20210216-D00000.png
US-11074159-B1,System for testing impact of code modifications ,"Amazon Technologies, Inc.","Changhai Yuan, Paul Connell, Phillip Segel",2018-08-30,2018-08-30,2021-07-27,2021-07-27,https://patents.google.com/patent/US11074159B1/en,https://patentimages.storage.googleapis.com/ae/c1/a3/0e56dba00b9a33/US11074159-20210727-D00000.png
US-10972788-B1,Distortion-based video re-encoding ,"Amazon Technologies, Inc.",Qia WANG,2018-08-30,2018-08-30,2021-04-06,2021-04-06,https://patents.google.com/patent/US10972788B1/en,https://patentimages.storage.googleapis.com/e3/fd/03/23ae8c8f4b9a4e/US10972788-20210406-D00000.png
US-11146560-B1,Distributed governance of computing resources ,"Amazon Technologies, Inc.",Bhushan Nene,2018-08-30,2018-08-30,2021-10-12,2021-10-12,https://patents.google.com/patent/US11146560B1/en,https://patentimages.storage.googleapis.com/6c/79/68/d1e275e457a214/US11146560-20211012-D00000.png
US-10645356-B1,Targeted video streaming post-production effects ,"Amazon Technologies, Inc.","Steve Martin Suhy, Kyle Roche",2018-08-30,2018-08-30,2020-05-05,2020-05-05,https://patents.google.com/patent/US10645356B1/en,https://patentimages.storage.googleapis.com/fa/31/52/5e04d4d9e19579/US10645356-20200505-D00000.png
US-11188584-B1,Customized summarization of media content ,"Amazon Technologies, Inc.",Charles Edward Allen,2018-08-30,2018-08-30,2021-11-30,2021-11-30,https://patents.google.com/patent/US11188584B1/en,https://patentimages.storage.googleapis.com/c5/21/53/4471da830193af/US11188584-20211130-D00000.png
US-11176933-B1,Precomputed communication parameters ,"Amazon Technologies, Inc.",Vikram Kumar Gundeti,2018-08-31,2018-08-31,2021-11-16,2021-11-16,https://patents.google.com/patent/US11176933B1/en,https://patentimages.storage.googleapis.com/ac/76/30/1244d622bb7131/US11176933-20211116-D00000.png
US-11095923-B1,Automatically processing inputs to generate content streams ,"Amazon Technologies, Inc.","Khawaja Shams, Leah Siddall",2018-08-31,2018-08-31,2021-08-17,2021-08-17,https://patents.google.com/patent/US11095923B1/en,https://patentimages.storage.googleapis.com/06/72/2c/1db9cba69e6cdd/US11095923-20210817-D00000.png
US-11166051-B1,Automatically generating content streams based on subscription criteria ,"Amazon Technologies, Inc.","Khawaja Shams, Leah Siddall",2018-08-31,2018-08-31,2021-11-02,2021-11-02,https://patents.google.com/patent/US11166051B1/en,https://patentimages.storage.googleapis.com/13/36/04/532fbefcf5f80d/US11166051-20211102-D00000.png
US-11076018-B1,Account association for voice-enabled devices ,"Amazon Technologies, Inc.",Anand Kishor Mehta,2018-09-04,2018-09-04,2021-07-27,2021-07-27,https://patents.google.com/patent/US11076018B1/en,https://patentimages.storage.googleapis.com/1b/cb/7e/d0b82851317a3d/US11076018-20210727-D00000.png
US-11064237-B1,Automatically generating content for dynamically determined insertion points ,"Amazon Technologies, Inc.","Varun Ram, Ki Myung Han, Meera Jindal, Viriya Ratanasangpunth",2018-09-04,2018-09-04,2021-07-13,2021-07-13,https://patents.google.com/patent/US11064237B1/en,https://patentimages.storage.googleapis.com/db/e4/1c/dd3f092c2cb068/US11064237-20210713-D00000.png
US-10950231-B1,Skill enablement ,"Amazon Technologies, Inc.","Mark Conrad Kockerbeck, John Peach, Kevin Boehm, Tina Orooji, Ian Christopher Suttle, Robert Pulciani",2018-09-04,2018-09-04,2021-03-16,2021-03-16,https://patents.google.com/patent/US10950231B1/en,https://patentimages.storage.googleapis.com/de/53/b6/e950150a92334b/US10950231-20210316-D00000.png
US-10939152-B1,Managing content encoding based on user device configurations ,"Amazon Technologies, Inc.","Meera Jindal, Varun Ram, Chris Price",2018-09-04,2018-09-04,2021-03-02,2021-03-02,https://patents.google.com/patent/US10939152B1/en,https://patentimages.storage.googleapis.com/aa/74/fd/bd06cb95277ace/US10939152-20210302-D00000.png
US-10917504-B1,Identifying the source of CRC errors in a computing network ,"Amazon Technologies, Inc.",Jamie Plenderleith,2018-09-05,2018-09-05,2021-02-09,2021-02-09,https://patents.google.com/patent/US10917504B1/en,https://patentimages.storage.googleapis.com/f2/ae/e6/15989c722e0a61/US10917504-20210209-D00000.png
US-10863179-B1,Overlapped rate control for high-quality segmented video encoding ,"Amazon Technologies, Inc.","Deepthi Nandakumar, Charles Benjamin Franklin Waggoner",2018-09-05,2018-09-05,2020-12-08,2020-12-08,https://patents.google.com/patent/US10863179B1/en,https://patentimages.storage.googleapis.com/5e/4e/66/c43956dd282862/US10863179-20201208-D00000.png
US-11102139-B1,Shared queue management utilizing shuffle sharding ,"Amazon Technologies, Inc.","Cecilia Deng, Bharatkumar Chatla, Marc John Brooker, David J. Carroll",2018-09-05,2018-09-05,2021-08-24,2021-08-24,https://patents.google.com/patent/US11102139B1/en,https://patentimages.storage.googleapis.com/92/e2/cd/c24369653d72e6/US11102139-20210824-D00000.png
US-10523170-B1,Audio signal processing for motion detection ,"Amazon Technologies, Inc.","Ilya Vladimirovich Brailovskiy, Venkatesh Viswanathan",2018-09-05,2018-09-05,2019-12-31,2019-12-31,https://patents.google.com/patent/US10523170B1/en,https://patentimages.storage.googleapis.com/7a/8f/fe/79d2707f00f44c/US10523170-20191231-D00000.png
US-11096316-B1,Discrete set-point-based datacenter cooling based on evaporative cooling status ,"Amazon Technologies, Inc.",Alan Joseph Lachapelle,2018-09-05,2018-09-05,2021-08-17,2021-08-17,https://patents.google.com/patent/US11096316B1/en,https://patentimages.storage.googleapis.com/ad/f6/dd/39ad25c66e7dd0/US11096316-20210817-D00000.png
US-11151624-B1,Collaborative gift guidance and selection ,"Amazon Technologies, Inc.","Mohit Chandak, Pragyana K. Mishra",2018-09-06,2018-09-06,2021-10-19,2021-10-19,https://patents.google.com/patent/US11151624B1/en,https://patentimages.storage.googleapis.com/21/1b/2b/816e017b9fa733/US11151624-20211019-D00000.png
US-10860659-B1,Distributed verification of digital work product ,"Amazon Technologies, Inc.","Prashant Verma, Ronil Mokashi",2018-09-06,2018-09-06,2020-12-08,2020-12-08,https://patents.google.com/patent/US10860659B1/en,https://patentimages.storage.googleapis.com/0b/75/a6/6a5dbcd7e4a522/US10860659-20201208-D00000.png
US-11029999-B1,Lottery-based resource allocation with capacity guarantees ,"Amazon Technologies, Inc.","Chance Ackley, Fletcher Liverance, Long Nguyen",2018-09-06,2018-09-06,2021-06-08,2021-06-08,https://patents.google.com/patent/US11029999B1/en,https://patentimages.storage.googleapis.com/a2/03/45/75c5d19ec9ef83/US11029999-20210608-D00000.png
US-10984205-B1,Error tolerant system for reading tags ,"Amazon Technologies, Inc.","Ejaz Ahmed, Jeremy Samuel De Bonet, Oded Maron, Mirko Ristivojevic",2018-09-10,2018-09-10,2021-04-20,2021-04-20,https://patents.google.com/patent/US10984205B1/en,https://patentimages.storage.googleapis.com/6d/53/15/3292ebc37b27fb/US10984205-20210420-D00000.png
US-11126244-B1,Power line presence detection ,"Amazon Technologies, Inc.","Cameron Dean Whitehouse, Matthew Liang Chaboud, Arielle Rachel Bertman",2018-09-10,2018-09-10,2021-09-21,2021-09-21,https://patents.google.com/patent/US11126244B1/en,https://patentimages.storage.googleapis.com/c3/c3/b2/9eaeed06ba0719/US11126244-20210921-D00000.png
US-11037304-B1,Automated detection of static content within portions of media content ,"Amazon Technologies, Inc.","Ryan Barlow Dall, Hooman Mahyar",2018-09-10,2018-09-10,2021-06-15,2021-06-15,https://patents.google.com/patent/US11037304B1/en,https://patentimages.storage.googleapis.com/23/ef/7c/3eb85a5e551f0a/US11037304-20210615-D00000.png
US-11176210-B1,Providing content based on contextual information ,"Amazon Technologies, Inc.","John Martin Miller, Anuj Chadha, Anthony Crider",2018-09-11,2018-09-11,2021-11-16,2021-11-16,https://patents.google.com/patent/US11176210B1/en,https://patentimages.storage.googleapis.com/fe/9b/45/432559ffc61407/US11176210-20211116-D00000.png
US-11126658-B1,Scalable graph authoring and versioning techniques ,"Amazon Technologies, Inc.",Robert Niewiadomski,2018-09-12,2018-09-12,2021-09-21,2021-09-21,https://patents.google.com/patent/US11126658B1/en,https://patentimages.storage.googleapis.com/61/4a/32/73068ed9fa6cd4/US11126658-20210921-D00000.png
US-10863146-B1,Setup and configuration of audio/video recording and communication devices ,"Amazon Technologies, Inc.",James Siminoff,2017-09-12,2018-09-12,2020-12-08,2020-12-08,https://patents.google.com/patent/US10863146B1/en,https://patentimages.storage.googleapis.com/38/c0/39/8c8d74e1d726cb/US10863146-20201208-D00000.png
US-11108687-B1,Scalable network function virtualization service ,"Amazon Technologies, Inc.","Reuben Alexander Hawkins, Nicholas Gene Kalteux, Stewart Allen, Harshit Vijayvargia, Christopher Thomas, Rajagopal Subramaniyan, Gregory Skoczek, Rashid Michael Aga",2018-09-12,2018-09-12,2021-08-31,2021-08-31,https://patents.google.com/patent/US11108687B1/en,https://patentimages.storage.googleapis.com/f2/18/a4/68c692f88d9610/US11108687-20210831-D00000.png
US-10860648-B1,Audio locale mismatch detection ,"Amazon Technologies, Inc.","Manolya McCormick, Vimal Bhat, Shai Ben NUN",2018-09-12,2018-09-12,2020-12-08,2020-12-08,https://patents.google.com/patent/US10860648B1/en,https://patentimages.storage.googleapis.com/5a/d9/ea/20a83e1999428b/US10860648-20201208-D00000.png
US-10958955-B1,System for generating modified video output ,"Amazon Technologies, Inc.",Jatin Kumar,2018-09-13,2018-09-13,2021-03-23,2021-03-23,https://patents.google.com/patent/US10958955B1/en,https://patentimages.storage.googleapis.com/38/d8/b5/9bafee697b5203/US10958955-20210323-D00000.png
US-10993164-B1,Path selection between wireless mesh network devices ,"Amazon Technologies, Inc.",Ashish Kumar Shukla,2018-09-14,2018-09-14,2021-04-27,2021-04-27,https://patents.google.com/patent/US10993164B1/en,https://patentimages.storage.googleapis.com/6b/80/fe/87a76872357607/US10993164-20210427-D00000.png
US-11074244-B1,Transactional range delete in distributed databases ,"Amazon Technologies, Inc.",Akhilesh Mritunjai,2018-09-14,2018-09-14,2021-07-27,2021-07-27,https://patents.google.com/patent/US11074244B1/en,https://patentimages.storage.googleapis.com/29/26/57/41508b502fb065/US11074244-20210727-D00000.png
US-11115302-B1,Self-service metric publication in a computer network ,"Amazon Technologies, Inc.",Archak Sainanee,2018-09-17,2018-09-17,2021-09-07,2021-09-07,https://patents.google.com/patent/US11115302B1/en,https://patentimages.storage.googleapis.com/f0/a4/8a/78f93280922215/US11115302-20210907-D00000.png
US-11104468-B1,End effector and system for label application ,"Amazon Technologies, Inc.","Stephanie Tomasetta, Scott Beute, Bret Hoeksema, Tolga Kol, Stefano La Rovere, Roland J. Menassa, David Terhaar",2018-09-18,2018-09-18,2021-08-31,2021-08-31,https://patents.google.com/patent/US11104468B1/en,https://patentimages.storage.googleapis.com/0d/03/7d/79c6dcc584e4ae/US11104468-20210831-D00000.png
US-11016968-B1,Mutation architecture for contextual data aggregator ,"Amazon Technologies, Inc.",Thomas Jay Hoover,2018-09-18,2018-09-18,2021-05-25,2021-05-25,https://patents.google.com/patent/US11016968B1/en,https://patentimages.storage.googleapis.com/f6/f2/32/931d1c6586aa02/US11016968-20210525-D00000.png
US-11032762-B1,Saving power by spoofing a device ,"Amazon Technologies, Inc.",Benjamin Wild,2018-09-18,2018-09-18,2021-06-08,2021-06-08,https://patents.google.com/patent/US11032762B1/en,https://patentimages.storage.googleapis.com/bc/e6/77/7027730411064c/US11032762-20210608-D00000.png
US-10991364-B1,Obtaining context data ,"Amazon Technologies, Inc.","Thomas Jay Hoover, Srinivas Palla, Anupam Kumar, Aravindhan Rathakrishnan, Andrei Dorin Zaharia",2018-09-18,2018-09-18,2021-04-27,2021-04-27,https://patents.google.com/patent/US10991364B1/en,https://patentimages.storage.googleapis.com/1e/49/5b/ce325441e84604/US10991364-20210427-D00000.png
US-11086827-B1,Dataset schema and metadata management service ,"Amazon Technologies, Inc.","Archak Sainanee, Ratnakar Choudhary",2018-09-18,2018-09-18,2021-08-10,2021-08-10,https://patents.google.com/patent/US11086827B1/en,https://patentimages.storage.googleapis.com/ec/43/5a/4ea4dc74bf95c9/US11086827-20210810-D00000.png
US-10990614-B1,Endpoint device relationships in processing user inputs ,"Amazon Technologies, Inc.","Adam DeLisse, Antonio Vargas Garcia, Brandt Elster, Milan Krneta, Mark Aiken, Caglar Iskender, Timothy Etters",2018-09-19,2018-09-19,2021-04-27,2021-04-27,https://patents.google.com/patent/US10990614B1/en,https://patentimages.storage.googleapis.com/ad/41/4f/599d39dda9374c/US10990614-20210427-D00000.png
US-10659787-B1,Enhanced compression of video data ,"Amazon Technologies, Inc.","Ilya Vladimirovich Brailovskiy, Raghavan Manmatha",2018-09-20,2018-09-20,2020-05-19,2020-05-19,https://patents.google.com/patent/US10659787B1/en,https://patentimages.storage.googleapis.com/25/dc/3d/95dd609934c619/US10659787-20200519-D00000.png
US-10868758-B1,Enabling bypass flows for network traffic between devices ,"Amazon Technologies, Inc.","Brett Steven Nash, Andrew Bruce Dickinson, Rajagopal Subramaniyan, Avik Kumar Saha, Todd Freed",2018-09-20,2018-09-20,2020-12-15,2020-12-15,https://patents.google.com/patent/US10868758B1/en,https://patentimages.storage.googleapis.com/24/f1/ad/e04294569092a8/US10868758-20201215-D00000.png
US-10665319-B1,Memory device testing ,"Amazon Technologies, Inc.","Alex Levin, Ron Diamant, Georgy Zorik Machulsky",2018-09-20,2018-09-20,2020-05-26,2020-05-26,https://patents.google.com/patent/US10665319B1/en,https://patentimages.storage.googleapis.com/44/0d/ef/394ba3778a34cd/US10665319-20200526-D00000.png
US-10914811-B1,Locating a source of a sound using microphones and radio frequency communication ,"Amazon Technologies, Inc.",Benjamin Wild,2018-09-20,2018-09-20,2021-02-09,2021-02-09,https://patents.google.com/patent/US10914811B1/en,https://patentimages.storage.googleapis.com/f4/13/a0/f11e35af417880/US10914811-20210209-D00000.png
US-10897637-B1,Synchronize and present multiple live content streams ,"Amazon Technologies, Inc.","Dominick Pham, Charles Dorner, Xerxes Irani, Janet Galore",2018-09-20,2018-09-20,2021-01-19,2021-01-19,https://patents.google.com/patent/US10897637B1/en,https://patentimages.storage.googleapis.com/6a/d0/73/290e4671ce60f1/US10897637-20210119-D00000.png
US-11140457-B1,Network routing selections for wireless devices ,"Amazon Technologies, Inc.","Barry Dean Jordan, Qingyun Wei, Timothy Thompson, Graham LeBlanc, David James Roberts",2018-09-20,2018-09-20,2021-10-05,2021-10-05,https://patents.google.com/patent/US11140457B1/en,https://patentimages.storage.googleapis.com/27/af/19/c584238c9acb10/US11140457-20211005-D00000.png
US-10990572-B1,Scalable indexing service ,"Amazon Technologies, Inc.",Russell Leighton,2018-09-20,2018-09-20,2021-04-27,2021-04-27,https://patents.google.com/patent/US10990572B1/en,https://patentimages.storage.googleapis.com/3e/0c/f6/de582dd1761b7e/US10990572-20210427-D00000.png
US-11003783-B1,Searchable encrypted data stores ,"Amazon Technologies, Inc.","Cristi Ursachi, Amanda Gray, Priti Marappan, Dan Mutescu",2018-09-21,2018-09-21,2021-05-11,2021-05-11,https://patents.google.com/patent/US11003783B1/en,https://patentimages.storage.googleapis.com/ba/da/fa/cf82829a50cf9b/US11003783-20210511-D00000.png
US-11138035-B1,Messaging between device groups using a logical group address in an access network ,"Amazon Technologies, Inc.","Ishwardutt Parulkar, Calvin Yue-Ren Kuo",2018-09-21,2018-09-21,2021-10-05,2021-10-05,https://patents.google.com/patent/US11138035B1/en,https://patentimages.storage.googleapis.com/4f/46/66/7c89f887ec6189/US11138035-20211005-D00000.png
US-11003491-B1,Optimizing background tasks based on forecast data ,"Amazon Technologies, Inc.","Timothy David Gasser, Chao Wang",2018-09-21,2018-09-21,2021-05-11,2021-05-11,https://patents.google.com/patent/US11003491B1/en,https://patentimages.storage.googleapis.com/65/99/cf/f8743c2695788b/US11003491-20210511-D00000.png
US-11151986-B1,Learning how to rewrite user-specific input for natural language understanding ,"Amazon Technologies, Inc.","Bigyan Rajbhandari, Praveen Kumar Bodigutla, Zhenxiang Zhou, Karen Catelyn STABILE, Chenlei Guo, Abhinav Sethy, Alireza Roshan Ghias, Pragaash Ponnusamy, Kevin Quinn",2018-09-21,2018-09-21,2021-10-19,2021-10-19,https://patents.google.com/patent/US11151986B1/en,https://patentimages.storage.googleapis.com/32/91/a2/f46ba7dda11a3e/US11151986-20211019-D00000.png
